second,Latitude,Longitude
1960771727,35.5884336,51.2089804
1960972034,35.5883836,51.2089967
1961171977,35.5883334,51.2090083
1961386968,35.5882837,51.209016
1961587048,35.5882341,51.2090206
1961786769,35.5881851,51.2090238
1961986754,35.5881361,51.2090256
1962172011,35.5880869,51.2090264
1962386741,35.5880377,51.2090267
1962586782,35.5879886,51.2090263
1962787029,35.5879399,51.2090245
1962987203,35.5878922,51.2090207
1963187060,35.5878442,51.2090141
1963387183,35.5877963,51.2090041
1963587067,35.5877495,51.2089916
1963787062,35.5877037,51.2089766
1963972410,35.5876586,51.2089596
1964186687,35.5876149,51.208941
1964386799,35.5875717,51.2089213
1964587035,35.5875293,51.2089001
1964786714,35.5874876,51.2088759
1964972770,35.5874468,51.2088502
1965187215,35.587407,51.208823
1965372011,35.5873682,51.208794
1965587079,35.5873306,51.2087634
1965787066,35.5872943,51.2087313
1965987195,35.5872594,51.2086978
1966186794,35.5872257,51.2086631
1966387066,35.5871931,51.2086264
1966571683,35.5871622,51.2085879
1966771645,35.5871327,51.2085478
1966987187,35.5871052,51.2085066
1967187037,35.5870792,51.2084651
1967387693,35.5870541,51.2084215
1967586991,35.5870311,51.2083774
1967810479,35.587009,51.2083317
1968010607,35.5869878,51.2082856
1968186764,35.5869681,51.2082383
1968387035,35.5869501,51.2081904
1968587074,35.5869331,51.208141
1968787181,35.5869185,51.2080913
1969010738,35.5869065,51.2080406
1969209618,35.5868963,51.207989
1969387045,35.5868883,51.2079367
1969587033,35.5868824,51.2078839
1969787161,35.5868785,51.2078309
1969987430,35.586876,51.2077775
1970186776,35.586875,51.2077237
1970387039,35.5868755,51.2076697
1970586967,35.5868786,51.2076156
1970771685,35.5868845,51.2075614
1970987174,35.5868929,51.207508
1971210023,35.5869039,51.2074549
1971387045,35.5869168,51.2074026
1971587015,35.5869307,51.2073509
1971787070,35.586946,51.2072992
1971987211,35.5869614,51.2072478
1972187064,35.5869769,51.2071969
1972387026,35.5869926,51.2071462
1972571806,35.5870086,51.2070955
1972787015,35.5870244,51.2070444
1972987014,35.5870404,51.2069926
1973187149,35.5870563,51.206941
1973387037,35.5870714,51.2068892
1973571686,35.587086,51.2068372
1973787038,35.5871002,51.2067844
1973986735,35.5871149,51.2067318
1974186744,35.5871298,51.2066796
1974387211,35.5871448,51.2066273
1974587031,35.5871597,51.2065756
1974787069,35.5871749,51.2065245
1974972436,35.5871897,51.2064728
1975186982,35.5872044,51.2064201
1975387069,35.5872186,51.2063672
1975587004,35.587232,51.2063143
1975787018,35.5872442,51.2062613
1975987170,35.5872555,51.2062078
1976187074,35.5872654,51.2061542
1976387036,35.5872743,51.2061008
1976587072,35.5872835,51.2060477
1976787051,35.587293,51.2059948
1976987140,35.5873025,51.2059418
1977187007,35.5873115,51.2058889
1977387073,35.5873201,51.2058361
1977587053,35.5873283,51.2057836
1977771565,35.5873366,51.2057313
1977987065,35.5873447,51.2056796
1978186970,35.587352,51.2056281
1978410421,35.5873578,51.2055762
1978587034,35.5873625,51.2055239
1978787191,35.5873658,51.2054717
1978987238,35.5873678,51.2054198
1979186998,35.5873685,51.2053682
1979386997,35.5873686,51.2053169
1979610027,35.5873688,51.205266
1979787141,35.5873687,51.2052152
1979987150,35.5873676,51.2051642
1980187461,35.5873666,51.2051138
1980387068,35.5873662,51.2050635
1980787139,35.5873663,51.2049637
1980987291,35.5873666,51.2049136
1981210022,35.5873677,51.2048632
1981410173,35.5873701,51.2048127
1981609775,35.587374,51.204762
1981787076,35.5873793,51.2047118
1981987280,35.5873864,51.2046615
1982187033,35.5873955,51.2046116
1982410522,35.5874073,51.2045627
1982586817,35.5874215,51.2045151
1982809963,35.5874378,51.2044688
1982987212,35.5874565,51.2044237
1983187173,35.5874766,51.2043801
1983387064,35.5874986,51.2043388
1983586981,35.5875213,51.2042994
1983787017,35.5875446,51.2042624
1983987142,35.5875682,51.2042264
1984187022,35.5875925,51.2041913
1984410504,35.5876167,51.2041569
1984587020,35.5876412,51.2041232
1984810204,35.5876658,51.2040902
1984987075,35.5876905,51.2040577
1985209816,35.5877152,51.2040257
1985387094,35.5877408,51.2039946
1985586984,35.5877666,51.2039641
1985810286,35.5877929,51.2039346
1985987056,35.5878198,51.2039066
1986186818,35.5878479,51.2038793
1986387170,35.5878769,51.2038532
1986586962,35.5879071,51.2038281
1986787000,35.5879381,51.2038043
1987010045,35.5879703,51.2037821
1987186977,35.5880041,51.2037613
1987371793,35.5880385,51.203742
1987587115,35.5880736,51.2037237
1987787162,35.5881094,51.2037068
1987987056,35.5881461,51.2036916
1988186863,35.5881834,51.203678
1988386862,35.5882217,51.2036664
1988586997,35.5882604,51.2036566
1988787056,35.5882995,51.2036481
1988987144,35.5883393,51.2036412
1989187009,35.58838,51.2036366
1989387007,35.5884212,51.2036345
1989587013,35.5884627,51.2036346
1989787151,35.5885047,51.2036375
1989987059,35.5885472,51.2036428
1990172069,35.5885898,51.20365
1990386985,35.5886323,51.203659
1990586992,35.5886747,51.20367
1990787054,35.5887171,51.2036832
1990987056,35.5887596,51.2036984
1991209670,35.5888021,51.2037153
1991386989,35.5888446,51.2037342
1991571782,35.5888869,51.2037546
1991787072,35.5889288,51.2037766
1991987458,35.5889703,51.2038007
1992186984,35.5890112,51.2038267
1992387000,35.5890511,51.2038544
1992586977,35.5890901,51.2038833
1992786986,35.5891284,51.2039131
1992987583,35.5891664,51.2039435
1993187000,35.5892042,51.2039743
1993387029,35.5892418,51.2040055
1993587050,35.589279,51.204037
1993786994,35.5893161,51.204069
1993987103,35.5893532,51.2041018
1994187079,35.58939,51.204135
1994371768,35.5894264,51.2041686
1994586621,35.589463,51.2042026
1994787029,35.5894994,51.2042373
1994987075,35.589536,51.2042734
1995187487,35.5895722,51.2043111
1995387017,35.589608,51.20435
1995586654,35.589643,51.2043901
1995786662,35.5896764,51.2044321
1996010083,35.5897084,51.2044761
1996187026,35.5897389,51.2045218
1996410485,35.5897673,51.2045686
1996610036,35.5897943,51.2046166
1996810144,35.5898198,51.2046654
1996987033,35.5898444,51.2047145
1997186988,35.5898685,51.2047644
1997387103,35.5898922,51.2048145
1997610047,35.5899155,51.2048652
1997787036,35.5899382,51.2049161
1997987155,35.5899603,51.2049671
1998186970,35.589982,51.2050185
1998387162,35.5900031,51.2050702
1998587032,35.5900235,51.2051224
1998810060,35.5900434,51.2051749
1998987054,35.590063,51.205228
1999209784,35.5900813,51.2052818
1999410539,35.5900982,51.2053367
1999609987,35.5901138,51.2053927
1999787020,35.5901286,51.2054492
2000010479,35.590142,51.2055064
2000187464,35.5901538,51.2055647
2000387017,35.5901637,51.2056238
2000587075,35.590171,51.2056838
2000787290,35.5901764,51.2057445
2000987167,35.5901797,51.2058056
2001172183,35.5901812,51.2058668
2001387053,35.5901817,51.205928
2001587139,35.5901821,51.205989
2001787212,35.5901822,51.20605
2001987155,35.590182,51.2061111
2002187014,35.590182,51.206172
2002410443,35.5901819,51.206233
2002586650,35.5901821,51.2062941
2002809724,35.5901828,51.2063551
2003010709,35.5901843,51.2064161
2003187022,35.5901866,51.2064768
2003410578,35.5901896,51.2065374
2003586792,35.5901929,51.2065981
2003787053,35.5901963,51.2066589
2003987061,35.5901996,51.2067197
2004187012,35.5902025,51.2067808
2004387011,35.590205,51.2068421
2004586958,35.5902067,51.2069037
2004787013,35.5902082,51.2069655
2004987434,35.5902093,51.2070275
2005188021,35.59021,51.2070897
2005371775,35.59021,51.2071519
2005586974,35.5902084,51.2072143
2005787021,35.5902049,51.2072773
2005987050,35.5901993,51.2073405
2006187047,35.5901917,51.2074034
2006411026,35.5901819,51.2074658
2006609628,35.5901703,51.207528
2006787036,35.590157,51.2075903
2006987075,35.5901423,51.2076519
2007187154,35.5901263,51.2077127
2007387203,35.5901089,51.2077735
2007586958,35.5900906,51.2078339
2007786977,35.5900715,51.2078936
2007972162,35.5900516,51.2079526
2008171760,35.5900311,51.2080112
2008387001,35.5900099,51.2080696
2008571669,35.5899873,51.2081276
2008771758,35.5899632,51.2081845
2008972285,35.5899376,51.2082402
2009172053,35.5899104,51.2082947
2009371992,35.5898821,51.2083478
2009648530,35.5898526,51.2083963
2009786979,35.5898231,51.2084451
2009986786,35.5897922,51.2084928
2010187207,35.5897605,51.2085398
2010406498,35.5897274,51.2085857
2010586919,35.5896934,51.2086302
2010786796,35.5896584,51.208674
2011006795,35.5896223,51.2087158
2011206723,35.5895852,51.2087574
2011406675,35.5895467,51.2087961
2011629627,35.5895072,51.208833
2011829700,35.5894665,51.2088676
2012048802,35.589425,51.2089003
2012186927,35.5893819,51.2089315
2012406762,35.5893376,51.2089596
2012629492,35.5892924,51.2089861
2012806670,35.5892468,51.20901
2012986991,35.5892008,51.2090316
2013206771,35.5891545,51.2090514
2013406722,35.5891081,51.2090691
2013586616,35.589061,51.2090841
2013806583,35.5890134,51.2090961
2013987065,35.5889659,51.209106
2014206809,35.5889183,51.209114
2014386997,35.5888706,51.2091193
2014587041,35.5888226,51.2091222
2014806753,35.5887747,51.2091234
2014987201,35.5887274,51.2091223
2015229781,35.5886804,51.2091199
2015407085,35.5886329,51.2091155
2015606909,35.5885859,51.2091089
2015830008,35.5885392,51.2091005
2016006806,35.5884931,51.2090893
2016187153,35.5884471,51.2090763
2016387018,35.5884019,51.2090611
2016607040,35.5883571,51.2090444
2016806692,35.5883127,51.2090259
2017029753,35.5882691,51.209005
2017187096,35.5882264,51.2089809
2017407161,35.5881845,51.208954
2017606785,35.5881437,51.208925
2017786709,35.5881039,51.2088941
2018007019,35.5880649,51.2088617
2018206791,35.5880264,51.2088281
2018407198,35.5879891,51.2087929
2018607776,35.587953,51.2087567
2018806790,35.5879186,51.2087186
2019006987,35.5878857,51.2086782
2019187030,35.5878542,51.2086362
2019430091,35.5878251,51.208593
2019630166,35.5877973,51.2085494
2019806988,35.5877705,51.2085042
2020030471,35.5877447,51.2084581
2020229988,35.5877199,51.2084112
2020429864,35.5876963,51.2083632
2020630454,35.587674,51.2083141
2020830215,35.5876529,51.2082642
2021007051,35.5876332,51.2082128
2021206815,35.5876145,51.2081606
2021429741,35.5875964,51.2081079
2021606964,35.5875792,51.2080541
2021806991,35.5875636,51.2079991
2022007050,35.5875497,51.2079428
2022248584,35.5875375,51.2078855
2022430169,35.5875271,51.2078273
2022630201,35.5875183,51.2077677
2022830428,35.5875106,51.2077074
2023030070,35.5875042,51.2076468
2023229806,35.587499,51.2075859
2023429760,35.5874949,51.2075241
2023629999,35.5874924,51.2074618
2023830447,35.5874914,51.2073987
2024030449,35.5874919,51.2073347
2024230057,35.5874942,51.2072703
2024430292,35.5874982,51.2072052
2024606812,35.5875041,51.2071395
2024806737,35.5875118,51.2070731
2025007078,35.5875205,51.207007
2025248361,35.5875308,51.2069408
2025407054,35.5875426,51.2068738
2025629817,35.5875551,51.206807
2025806771,35.5875679,51.2067405
2026007005,35.587581,51.2066744
2026206802,35.587594,51.2066084
2026430281,35.5876073,51.2065427
2026630164,35.5876207,51.2064772
2026830193,35.5876341,51.2064116
2027007051,35.5876476,51.2063454
2027229986,35.5876611,51.206279
2027429874,35.5876746,51.2062129
2027630428,35.5876867,51.2061465
2027829817,35.5876974,51.20608
2028030061,35.5877066,51.2060138
2028230146,35.5877139,51.2059477
2028448691,35.5877191,51.2058817
2028606997,35.587722,51.2058159
2028806570,35.5877232,51.2057506
2029030044,35.5877225,51.2056861
2029229672,35.58772,51.2056221
2029430181,35.587716,51.2055589
2029630442,35.5877107,51.2054965
2029806985,35.5877042,51.2054352
2030030065,35.5876967,51.2053746
2030206744,35.5876886,51.2053145
2030448796,35.5876804,51.2052551
2030630289,35.587672,51.2051958
2030830414,35.5876633,51.2051364
2031030150,35.5876546,51.2050773
2031229863,35.5876464,51.2050185
2031430155,35.5876383,51.2049594
2031607062,35.5876309,51.2049004
2031806878,35.5876244,51.2048413
2032229971,35.5876148,51.2047232
2032448793,35.587611,51.204664
2032630271,35.5876084,51.2046046
2032830469,35.5876078,51.2045455
2033007042,35.5876094,51.2044869
2033229965,35.5876127,51.2044288
2033429650,35.5876178,51.2043711
2033630178,35.5876247,51.204314
2033829984,35.5876333,51.2042576
2034030539,35.5876434,51.2042021
2034206987,35.5876552,51.2041473
2034407038,35.5876688,51.2040932
2034630416,35.5876838,51.2040403
2034830474,35.5877001,51.2039884
2035007048,35.5877173,51.2039371
2035206924,35.5877358,51.2038864
2035406974,35.5877551,51.2038369
2035630198,35.5877754,51.2037883
2035806797,35.5877969,51.2037404
2036030189,35.5878192,51.2036933
2036230143,35.5878429,51.2036471
2036448772,35.5878674,51.203602
2036630030,35.5878929,51.203558
2036830082,35.5879196,51.2035153
2037007049,35.5879477,51.2034738
2037207006,35.5879771,51.2034338
2037430457,35.5880082,51.2033955
2037630187,35.5880409,51.2033594
2037830156,35.5880746,51.2033256
2038006992,35.5881092,51.2032938
2038206963,35.5881451,51.203264
2038407142,35.5881819,51.2032361
2038607005,35.5882198,51.2032104
2038806753,35.5882587,51.2031871
2039007009,35.5882984,51.2031656
2039206758,35.588339,51.203147
2039407067,35.5883805,51.2031309
2039606980,35.5884226,51.2031167
2039806541,35.588465,51.2031044
2040006787,35.5885079,51.203094
2040206791,35.5885511,51.2030856
2040429804,35.5885944,51.203079
2040572742,35.5886381,51.2030751
2040772043,35.5886822,51.2030735
2040972471,35.5887265,51.2030739
2041171812,35.5887709,51.2030765
2041372150,35.5888155,51.2030811
2041571706,35.5888604,51.2030873
2041772162,35.588905,51.2030957
2041972556,35.5889492,51.2031065
2042172073,35.5889936,51.2031194
2042372180,35.5890377,51.2031345
2042571758,35.5890811,51.2031513
2042786795,35.5891243,51.2031702
2042987055,35.5891674,51.2031915
2043186967,35.58921,51.2032143
2043386640,35.5892521,51.2032385
2043586641,35.5892936,51.203264
2043786659,35.5893344,51.2032909
2043972469,35.5893748,51.203319
2044186984,35.5894143,51.2033482
2044387066,35.589453,51.2033785
2044571772,35.5894917,51.2034091
2044972472,35.5895677,51.2034722
2045187447,35.5896053,51.2035059
2045372063,35.5896428,51.2035416
2045586583,35.5896803,51.2035787
2045771958,35.5897168,51.2036174
2045972207,35.5897515,51.2036583
2046172027,35.5897846,51.2037017
2046372055,35.5898157,51.2037479
2046609802,35.5898431,51.2037977
2046772057,35.5898695,51.203848
2046987039,35.5898933,51.2038991
2047187016,35.5899144,51.2039502
2047387018,35.5899334,51.2040012
2047586976,35.5899507,51.2040519
2047786978,35.5899669,51.2041025
2047986803,35.5899824,51.2041529
2048171987,35.5899976,51.2042031
2048386986,35.5900124,51.2042532
2048586968,35.5900274,51.2043035
2048772025,35.5900422,51.2043538
2048972540,35.5900572,51.2044042
2049187036,35.5900724,51.2044548
2049387012,35.5900882,51.2045054
2049586811,35.5901039,51.2045563
2049786991,35.5901192,51.204608
2049987077,35.5901339,51.2046603
2050187543,35.5901485,51.2047135
2050410036,35.5901624,51.2047675
2050609864,35.5901757,51.2048223
2050787003,35.590188,51.2048778
2050987044,35.5901991,51.2049345
2051187038,35.5902078,51.2049926
2051409794,35.5902139,51.2050522
2051610216,35.5902173,51.2051126
2051787018,35.5902182,51.205173
2051987068,35.5902171,51.2052334
2052186663,35.5902141,51.2052932
2052387173,35.5902091,51.2053531
2052586988,35.5902032,51.205413
2052787144,35.5901961,51.2054728
2052987190,35.5901877,51.2055319
2053186986,35.5901782,51.2055911
2053387144,35.5901679,51.2056501
2053587203,35.5901571,51.2057088
2053787066,35.5901458,51.2057673
2053987711,35.5901338,51.2058257
2054187018,35.5901207,51.205884
2054387041,35.5901067,51.2059423
2054587067,35.5900915,51.2060007
2054787143,35.5900756,51.2060591
2054987168,35.5900591,51.2061167
2055187464,35.5900416,51.206175
2055387016,35.5900236,51.2062335
2055587038,35.5900051,51.2062919
2055810198,35.5899858,51.2063499
2055987277,35.5899663,51.2064079
2056210039,35.5899467,51.2064663
2056387060,35.5899274,51.2065243
2056610074,35.5899084,51.206583
2056787072,35.5898894,51.2066416
2056987173,35.58987,51.2067
2057187035,35.5898507,51.2067585
2057387042,35.5898314,51.2068172
2057771980,35.589793,51.2069353
2057987285,35.5897729,51.2069942
2058186634,35.5897525,51.2070526
2058386886,35.5897312,51.2071105
2058572003,35.589709,51.2071684
2058771934,35.5896861,51.207226
2058972182,35.589663,51.2072836
2059172186,35.58964,51.2073416
2059372476,35.5896171,51.2073999
2059572017,35.5895946,51.2074582
2059772009,35.5895724,51.2075162
2059987174,35.5895507,51.207574
2060187350,35.5895295,51.2076327
2060386753,35.5895083,51.2076917
2060572030,35.5894871,51.2077508
2060787041,35.5894659,51.20781
2060987069,35.5894446,51.2078697
2061187061,35.5894235,51.2079293
2061386728,35.589402,51.2079887
2061572001,35.5893804,51.2080483
2061786705,35.589358,51.2081078
2061972525,35.5893348,51.2081668
2062172301,35.5893114,51.2082252
2062387180,35.5892873,51.2082833
2062586657,35.5892624,51.2083411
2062787010,35.5892374,51.2083984
2062986771,35.5892122,51.2084555
2063187016,35.5891865,51.2085126
2063372102,35.5891613,51.20857
2063586991,35.5891365,51.2086284
2063786736,35.5891121,51.2086872
2063987066,35.5890885,51.2087463
2064186976,35.5890661,51.2088065
2064387192,35.5890455,51.2088673
2064587048,35.5890264,51.2089291
2064787022,35.5890089,51.2089911
2065010062,35.588993,51.2090541
2065209728,35.5889792,51.2091176
2065410028,35.5889674,51.2091813
2065587149,35.5889578,51.2092453
2065787043,35.588949,51.2093092
2065972485,35.5889402,51.2093729
2066172475,35.5889314,51.2094362
2066387019,35.5889228,51.2094991
2066587037,35.5889134,51.209562
2066787184,35.5889028,51.2096252
2066972528,35.5888901,51.2096884
2067172147,35.5888746,51.2097511
2067372238,35.588856,51.2098126
2067586984,35.5888342,51.2098724
2067787144,35.5888095,51.2099301
2067987163,35.5887824,51.2099859
2068172506,35.5887537,51.21004
2068387034,35.5887239,51.2100933
2068572213,35.5886934,51.210146
2068772045,35.5886623,51.2101985
2068972418,35.5886297,51.21025
2069172336,35.5885957,51.2103004
2069386701,35.5885602,51.2103498
2069587016,35.5885236,51.2103978
2069771869,35.5884852,51.2104438
2069972472,35.5884453,51.2104879
2070172215,35.5884039,51.2105312
2070587001,35.5883183,51.2106138
2070787062,35.5882738,51.2106524
2070987042,35.5882287,51.2106894
2071186762,35.5881814,51.2107232
2071386812,35.588133,51.2107543
2071571995,35.5880836,51.2107828
2071772067,35.5880336,51.2108079
2071972206,35.5879834,51.2108303
2072172455,35.5879332,51.2108508
2072372429,35.5878829,51.2108692
2072572178,35.5878328,51.2108866
2072772062,35.5877829,51.2109022
2072971780,35.5877325,51.2109164
2073172496,35.5876813,51.2109292
2073372458,35.5876309,51.2109393
2073572176,35.5875798,51.2109471
2073786694,35.5875284,51.2109527
2073972414,35.5874768,51.2109561
2074172535,35.5874247,51.2109571
2074372124,35.5873731,51.2109559
2074587026,35.587321,51.2109537
2074787140,35.5872688,51.2109496
2074987273,35.5872178,51.2109431
2075186751,35.5871666,51.2109355
2075372201,35.5871159,51.210926
2075586736,35.587065,51.2109146
2075771977,35.5870154,51.2109012
2075987184,35.5869664,51.210885
2076172561,35.5869177,51.2108673
2076386991,35.58687,51.2108479
2076586776,35.5868235,51.210826
2076787188,35.5867785,51.2108015
2076987212,35.5867352,51.2107748
2077173175,35.5866939,51.2107451
2077387139,35.5866546,51.2107139
2077586779,35.5866165,51.2106818
2077787282,35.5865802,51.2106482
2077987202,35.5865452,51.2106128
2078187039,35.5865112,51.2105763
2078387650,35.5864777,51.2105383
2078586991,35.5864456,51.2104985
2078787186,35.5864146,51.2104564
2079010596,35.5863858,51.2104128
2079209800,35.586359,51.2103684
2079410281,35.586334,51.2103223
2079586981,35.5863115,51.2102756
2079771765,35.5862906,51.2102276
2079987113,35.5862717,51.2101787
2080187512,35.5862545,51.2101289
2080410451,35.5862393,51.2100784
2080609595,35.5862257,51.2100268
2080787143,35.5862138,51.2099741
2080972190,35.5862034,51.2099217
2081187003,35.5861945,51.2098686
2081386809,35.5861883,51.2098146
2081672042,35.5861871,51.2097611
2081806639,35.5861868,51.2097068
2082027163,35.5861888,51.2096522
2082226804,35.5861946,51.209599
2082452054,35.5862024,51.2095453
2082606759,35.5862103,51.2094906
2082806744,35.5862201,51.2094365
2083007129,35.5862305,51.2093823
2083206776,35.5862424,51.2093278
2083407004,35.5862552,51.2092732
2083606763,35.5862698,51.209219
2083806724,35.5862863,51.2091651
2083987024,35.5863042,51.2091115
2084230015,35.5863238,51.2090578
2084429815,35.5863448,51.2090044
2084606785,35.5863672,51.2089517
2084806780,35.5863913,51.2088996
2085007199,35.5864168,51.2088482
2085206715,35.5864442,51.2087973
2085406615,35.5864726,51.2087465
2085606810,35.5865014,51.2086958
2085806812,35.5865306,51.2086449
2086007189,35.5865603,51.2085935
2086206810,35.58659,51.2085409
2086448644,35.5866193,51.2084872
2086606736,35.5866485,51.208433
2086787029,35.586677,51.2083773
2087007071,35.586705,51.2083211
2087206706,35.5867324,51.2082641
2087406789,35.5867595,51.2082063
2087606782,35.5867863,51.2081477
2087806926,35.586813,51.2080901
2088007071,35.5868399,51.208032
2088186972,35.5868668,51.2079726
2088406790,35.5868935,51.2079127
2088606700,35.5869201,51.2078524
2088806967,35.5869467,51.207792
2089007307,35.5869731,51.207731
2089206787,35.5869995,51.20767
2089407034,35.587026,51.2076085
2089606742,35.5870522,51.2075463
2089806729,35.5870785,51.2074836
2090007302,35.5871046,51.2074207
2090206770,35.5871302,51.2073574
2090406779,35.5871547,51.2072922
2090606791,35.5871774,51.2072259
2090806755,35.5871987,51.2071593
2091007119,35.5872192,51.2070935
2091206782,35.5872388,51.2070278
2091406791,35.5872579,51.2069624
2091629697,35.5872764,51.2068971
2091829782,35.5872948,51.2068322
2092007187,35.5873131,51.2067675
2092206884,35.5873314,51.2067029
2092406999,35.5873498,51.2066384
2092606688,35.5873678,51.2065738
2092829627,35.5873855,51.2065087
2093007114,35.5874025,51.2064434
2093206802,35.5874182,51.2063775
2093407078,35.5874316,51.2063109
2093606942,35.5874428,51.206244
2093829624,35.5874523,51.2061778
2094007250,35.5874606,51.2061121
2094206778,35.5874676,51.206047
2094429803,35.5874735,51.2059826
2094606786,35.5874783,51.205919
2094806932,35.587482,51.2058558
2095007062,35.5874853,51.2057931
2095230199,35.5874886,51.2057312
2095407060,35.5874919,51.2056702
2095606987,35.5874957,51.2056099
2095829765,35.5874998,51.2055498
2096007215,35.587504,51.2054901
2096407036,35.5875154,51.2053725
2096606962,35.5875233,51.2053148
2096806666,35.5875326,51.2052574
2097007010,35.5875426,51.2052006
2097206748,35.5875525,51.2051442
2097406823,35.5875621,51.205088
2097606794,35.5875717,51.2050322
2097787021,35.587581,51.2049767
2098030675,35.5875895,51.2049216
2098206805,35.5875977,51.2048665
2098430067,35.5876058,51.2048118
2098606780,35.5876135,51.2047572
2098807015,35.5876212,51.2047025
2099007001,35.5876286,51.2046481
2099186987,35.5876365,51.2045935
2099406803,35.5876458,51.2045394
2099606717,35.5876564,51.2044859
2099807067,35.5876685,51.2044328
2100030559,35.5876823,51.2043804
2100206725,35.5876985,51.2043291
2100406727,35.5877175,51.2042791
2100586786,35.5877386,51.2042305
2100806956,35.5877612,51.2041833
2101007537,35.5877854,51.2041375
2101230434,35.5878112,51.2040932
2101406807,35.5878378,51.20405
2101606751,35.5878658,51.2040077
2101806788,35.5878947,51.2039662
2102007469,35.5879248,51.2039261
2102230469,35.5879561,51.2038871
2102429705,35.5879885,51.2038493
2102606862,35.5880222,51.203813
2102806785,35.5880572,51.2037779
2103007275,35.5880935,51.2037447
2103207021,35.5881312,51.2037137
2103406964,35.5881705,51.2036851
2103606803,35.5882111,51.2036584
2103787032,35.5882527,51.203634
2103987429,35.5882954,51.203613
2104206927,35.5883387,51.2035953
2104407043,35.5883825,51.2035796
2104572432,35.5884274,51.2035663
2104749187,35.5884733,51.203555
2104972471,35.58852,51.2035454
2105172198,35.5885674,51.2035374
2105372010,35.5886153,51.203531
2105572066,35.5886628,51.2035275
2105771925,35.5887098,51.2035271
2105972532,35.5887575,51.2035291
2106172460,35.5888058,51.2035329
2106372069,35.5888541,51.2035391
2106589789,35.5889022,51.2035477
2106772004,35.5889504,51.2035585
2106972517,35.5889986,51.2035714
2107172279,35.5890466,51.2035862
2107371665,35.5890945,51.2036034
2107589602,35.5891423,51.2036235
2107771614,35.5891895,51.203646
2107971951,35.5892364,51.2036716
2108172021,35.5892826,51.2036999
2108390186,35.5893282,51.2037301
2108571527,35.5893731,51.2037618
2108771717,35.5894175,51.2037949
2108971810,35.5894618,51.2038288
2109172055,35.5895058,51.2038634
2109372052,35.5895494,51.2038982
2109571769,35.5895927,51.2039335
2109771611,35.5896359,51.2039689
2109971797,35.5896792,51.2040044
2110172173,35.5897226,51.20404
2110390507,35.5897658,51.2040757
2110590042,35.5898089,51.2041123
2110771722,35.5898519,51.2041497
2110971927,35.5898942,51.204188
2111172000,35.589936,51.204228
2111372077,35.5899764,51.2042701
2111606683,35.5900153,51.2043165
2111790032,35.5900528,51.2043641
2111990289,35.5900883,51.2044141
2112189987,35.5901222,51.204467
2112406779,35.5901543,51.2045216
2112606566,35.5901848,51.2045775
2112806550,35.5902136,51.2046353
2112971815,35.59024,51.204695
2113206814,35.5902646,51.2047556
2113390001,35.590288,51.2048171
2113590206,35.5903099,51.2048797
2113772193,35.5903302,51.2049434
2113990411,35.5903483,51.2050083
2114172047,35.5903643,51.2050743
2114371676,35.5903779,51.2051414
2114571960,35.5903888,51.2052095
2114771663,35.5903972,51.205278
2114990679,35.5904042,51.2053468
2115171811,35.5904089,51.2054157
2115372025,35.590412,51.2054847
2115589777,35.5904135,51.2055539
2115771655,35.5904138,51.2056233
2116006657,35.5904123,51.2056926
2116190017,35.5904096,51.2057618
2116390037,35.5904055,51.2058309
2116589994,35.5903999,51.2058999
2116790003,35.5903933,51.2059686
2116990033,35.5903867,51.2060373
2117189763,35.5903797,51.2061059
2117390214,35.5903724,51.2061744
2117590049,35.5903648,51.2062429
2117789986,35.5903571,51.2063112
2117990435,35.5903501,51.2063797
2118190060,35.5903441,51.206448
2118390525,35.5903386,51.2065164
2118589863,35.5903337,51.2065848
2118790014,35.5903278,51.2066537
2118989734,35.590322,51.2067226
2119189813,35.5903151,51.206791
2119406599,35.5903072,51.2068594
2119590273,35.5902985,51.2069282
2119790063,35.5902892,51.206997
2119990019,35.5902776,51.2070656
2120172448,35.5902624,51.2071327
2120390211,35.5902442,51.2071985
2120590030,35.5902227,51.2072629
2120790416,35.5901993,51.2073262
2120989738,35.5901745,51.2073884
2121172176,35.5901487,51.2074497
2121372160,35.5901222,51.2075106
2121589688,35.5900949,51.2075704
2121771667,35.5900671,51.2076293
2121990413,35.5900388,51.2076881
2122189933,35.5900104,51.2077464
2122390516,35.5899822,51.2078044
2122571971,35.5899539,51.2078624
2122789976,35.5899251,51.2079197
2122971727,35.5898957,51.2079763
2123172047,35.5898657,51.2080325
2123372072,35.5898351,51.2080882
2123589959,35.5898037,51.2081435
2123790056,35.5897714,51.2081979
2123971809,35.5897387,51.2082515
2124171997,35.5897053,51.2083043
2124389994,35.5896711,51.2083555
2124590184,35.5896358,51.2084062
2124789688,35.5895987,51.2084557
2124971804,35.5895596,51.2085032
2125190063,35.5895188,51.2085484
2125372075,35.5894763,51.2085914
2125590011,35.589432,51.2086328
2125789990,35.5893862,51.2086712
2125990511,35.589339,51.2087058
2126187069,35.5892914,51.2087372
2126387066,35.5892426,51.2087642
2126586980,35.5891926,51.2087879
2126771762,35.5891423,51.2088094
2126972273,35.5890925,51.2088297
2127172041,35.5890421,51.2088481
2127386711,35.5889907,51.2088636
2127571968,35.5889393,51.2088761
2127787029,35.5888877,51.2088851
2127972456,35.5888358,51.2088903
2128172200,35.5887844,51.2088923
